_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks,,,,,,,,,,
5f9fbf979ab4cb82f82fd982,02-11-2020 13:43,Web Development,Planify,Gurgaon,Immediately, 10000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""HTML"",""CSS"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbf989ab4cb82f82fd983,02-11-2020 13:43,Web Development,Trendy Online Solution,Delhi,Immediately, 8000 /month,4 Months,4 Nov' 20,Internship,"[""PHP"",""MySQL"",""Adobe Photoshop"",""WordPress"",""Certificate"","" Informal dress code""]",,,,,,,,,,
5f9fbf999ab4cb82f82fd984,02-11-2020 13:43,Social Media Marketing,MANUSHI Centre For Law Justice & Civilizational Studies,Delhi,Immediately, 10000 /month,3 Months,4 Nov' 20,Internship,"[""Adobe Photoshop"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbf9a9ab4cb82f82fd985,02-11-2020 13:43,Content Writing,DigiExcel,Gurgaon,Immediately, 10000-18000 /month,1 Month,4 Nov' 20,Internship with job offer,"[""MS-Office"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbf9b9ab4cb82f82fd986,02-11-2020 13:43,Digital Marketing,Contify,Delhi,Immediately, 3000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Digital Marketing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fbf9c9ab4cb82f82fd987,02-11-2020 13:43,Business Development (Sales),Shri Devi Trading Co.,Delhi,Immediately, 5000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""MS-Office"",""MS-Word"",""MS-PowerPoint"",""MS-Excel"",""Certificate"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fbf9d9ab4cb82f82fd988,02-11-2020 13:43,Architecture,Paudha Private Limited,Gurgaon,Immediately, 5000 /month,6 Months,4 Nov' 20,Internship,"[""AutoCAD"",""3ds Max"",""Autodesk SketchBook"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbf9e9ab4cb82f82fd989,02-11-2020 13:43,Business Development (Sales),ITech Ecommerce LLP,Noida,Immediately, 15000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""Flexible work hours"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbf9e9ab4cb82f82fd98a,02-11-2020 13:43,Web Development,Skillizen,Delhi,Immediately, 8000 /month,3 Months,4 Nov' 20,Internship,"[""PHP"",""MySQL"",""CodeIgniter"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fbf9f9ab4cb82f82fd98b,02-11-2020 13:43,Social Media Marketing,Awenesto International,Delhi,Immediately, 10000 /month,4 Months,4 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""English Proficiency (Written)"",""Job offer""]",,,,,,,,,,
5f9fbfa09ab4cb82f82fd98c,02-11-2020 13:43,Human Resources (HR),Hexagon Geosystems Services India Private Limited,Delhi,Immediately, 5000 /month,6 Months,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]",,,,,,,,,,
5f9fbfa19ab4cb82f82fd98d,02-11-2020 13:43,Business Development (Sales),ALPASBOX,Delhi,Immediately, 6000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""Certificate"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfa19ab4cb82f82fd98e,02-11-2020 13:43,Content Writing,Craxy Store,Delhi,Immediately, 2000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfa29ab4cb82f82fd98f,02-11-2020 13:43,Graphic Design,Craxy Store,Delhi,Immediately, 2000 /month,6 Months,4 Nov' 20,Internship,"[""Adobe Illustrator"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbfa39ab4cb82f82fd990,02-11-2020 13:43,Recruitment,Construction Safety,Noida,Immediately, 15000 /month,6 Months,4 Nov' 20,Internship,"[""Recruitment"",""5 days a week""]",,,,,,,,,,
5f9fbfa69ab4cb82f82fd991,02-11-2020 13:43,Pharmaceutical,Netmeds Marketplace Limited,Ahmedabad,Immediately, 10000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""Chemistry"",""Molecular Medicine"",""Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfa79ab4cb82f82fd992,02-11-2020 13:43,Operations (Fashion Design),Digital Madhyam,Bangalore,Immediately, 5000 /month,3 Months,4 Nov' 20,Internship,"[""MS-Office"",""Fashion Designing"",""MS-Excel"",""Fashion Styling""]",,,,,,,,,,
5f9fbfa89ab4cb82f82fd993,02-11-2020 13:43,Photography,The Visual Cinema,Delhi,Immediately, 12000 /week,1 Week,4 Nov' 20,Internship,"[""Adobe Photoshop"",""Photography"",""Adobe Photoshop Lightroom CC"",""Certificate""]",,,,,,,,,,
5f9fbfa99ab4cb82f82fd994,02-11-2020 13:43,Electronics Engineering,LUMINELLE INFRATECH PRIVATE LIMITED,Noida,Immediately, 5000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Informal dress code""]",,,,,,,,,,
5f9fbfa99ab4cb82f82fd995,02-11-2020 13:43,Mobile App Development,Synergify Private Limited,Gurgaon,Immediately, 5000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbfaa9ab4cb82f82fd996,02-11-2020 13:43,Network Engineering,Construction Safety,Noida,Immediately, 10000 /month,6 Months,4 Nov' 20,Internship,"[""Computer Networking"",""5 days a week""]",,,,,,,,,,
5f9fbfab9ab4cb82f82fd997,02-11-2020 13:43,Event Management,Kinfos Events Private Limited,Faridabad,Immediately, 10000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfac9ab4cb82f82fd998,02-11-2020 13:43,Digital Marketing,Analytics Training Hub,Faridabad,Immediately, 5000-8000 /month,3 Months,4 Nov' 20,Internship,"[""Digital Marketing"",""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbfad9ab4cb82f82fd999,02-11-2020 13:43,Photography,Ace In Life,Delhi,Immediately, 8000-12000 /month,3 Months,4 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Premiere Pro"",""Photography"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbfb09ab4cb82f82fd99a,02-11-2020 13:43,Research & Development,Maglent Ventures LLP,Gurgaon,Immediately, 5000 /month,6 Months,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbfb19ab4cb82f82fd99b,02-11-2020 13:43,Technical Content Writing,Center Of Digital Excellence Private Limited,Noida,Immediately, 5000-10000 /month,3 Months,4 Nov' 20,Internship,"[""Python"",""Algorithms"",""Machine Learning"",""Computer Vision"",""Data Science"",""Natural Language Processing (NLP)"",""Deep Learning"",""Artifical Intelligence"",""Certificate"","" Flexible work hours""]",,,,,,,,,,
5f9fbfb29ab4cb82f82fd99c,02-11-2020 13:43,Operations,Vplak,Delhi,Immediately, 8000 /month,3 Months,4 Nov' 20,Internship,"[""MS-Excel"",""Letter of recommendation""]",,,,,,,,,,
5f9fbfb29ab4cb82f82fd99d,02-11-2020 13:43,News Analysis,STARTUPCA INVESTMENT INDIA PRIVATE LIMITED,Delhi,Immediately, 5000-8000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Informal dress code"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfb39ab4cb82f82fd99e,02-11-2020 13:43,Business Development (Sales),Ejohri,Agra,Immediately, 8000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""MS-Office"",""Google Analytics"",""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfb49ab4cb82f82fd99f,02-11-2020 13:43,Customer Support,Vplak,Gurgaon,Immediately, 8000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfb59ab4cb82f82fd9a0,02-11-2020 13:43,Human Resources (HR),Black N Green,Gurgaon,Immediately, 5000-7000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfb59ab4cb82f82fd9a1,02-11-2020 13:43,Operations,Waste2Compost,Delhi,Immediately, 10000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbfb79ab4cb82f82fd9a2,02-11-2020 13:43,Graphic Design,Insurgics Health Solution,Delhi,Immediately, 5000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Informal dress code""]",,,,,,,,,,
5f9fbfb89ab4cb82f82fd9a3,02-11-2020 13:43,Tech Vlogging,Gesture Research,Gurgaon,Immediately, 10000 /month,6 Months,4 Nov' 20,Internship,"[""Social Media Marketing"",""Video Editing"",""Video Making"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfb89ab4cb82f82fd9a4,02-11-2020 13:43,Waste Management Program,Those In Need,Delhi,Immediately,Unpaid,1 Month,4 Nov' 20,Internship,"[""Certificate""]",,,,,,,,,,
5f9fbfb99ab4cb82f82fd9a5,02-11-2020 13:43,Operations Intern,NoBroker Technologies Solutions Private Limited,Noida,Immediately, 10000 /month,3 Months,4 Nov' 20,Internship,"[""Salesforce"",""English Proficiency (Spoken)"",""Certificate""]",,,,,,,,,,
5f9fbfba9ab4cb82f82fd9a6,02-11-2020 13:43,Finance,Ravtek India,Delhi,Immediately, 8000-10000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""Accounting"",""Mathematics"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfbb9ab4cb82f82fd9a7,02-11-2020 13:43,Influencer Marketing,Ravtek India,Delhi,Immediately, 8000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""Digital Marketing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfbc9ab4cb82f82fd9a8,02-11-2020 13:43,Digital Marketing,Ravtek India,Delhi,Immediately, 5000-7000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfbd9ab4cb82f82fd9a9,02-11-2020 13:43,Google Ads,Ravtek India,Delhi,Immediately, 8000-10000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""Digital Marketing"",""Google AdWords"",""Mathematics"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfbe9ab4cb82f82fd9aa,02-11-2020 13:43,Social Media Marketing,Ravtek India,Delhi,Immediately, 8000-10000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfbf9ab4cb82f82fd9ab,02-11-2020 13:43,Operations,Ravtek India,Gurgaon,Immediately, 8000 /month,6 Months,4 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbfc09ab4cb82f82fd9ac,02-11-2020 13:43,Logistics And Operations,Procmart,Delhi,Immediately, 7500 /month,6 Months,4 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""Certificate"","" Flexible work hours"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfc19ab4cb82f82fd9ad,02-11-2020 13:43,Influencer Marketing & PR,Noise,Gurgaon,Immediately, 10000-15000 /month,5 Months,4 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Client Relationship"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfc19ab4cb82f82fd9ae,02-11-2020 13:43,Content Writing,PRATHAM U/o IIFM Limited,Delhi,Immediately, 6500 /month,2 Months,4 Nov' 20,Internship,[],,,,,,,,,,
5f9fbfc29ab4cb82f82fd9af,02-11-2020 13:43,Business Development (Sales),Whereistobuy,Delhi,Immediately, 10000 /month,1 Month,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbfc39ab4cb82f82fd9b0,02-11-2020 13:43,Tutoring - Science/Maths,Fliplearn Education Private Limited,Gurgaon,Immediately, 20000 /month,3 Months,4 Nov' 20,Internship,"[""MS-Office"",""MS-Excel"",""Online Teaching"",""Certificate"","" Flexible work hours""]",,,,,,,,,,
5f9fbfc49ab4cb82f82fd9b1,02-11-2020 13:43,Operations,Expodian Educational And Welfare Trust,Noida,Immediately, 6000 /month,3 Months,4 Nov' 20,Internship,"[""MS-Office"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfc69ab4cb82f82fd9b2,02-11-2020 13:43,Digital Marketing & Online E-Commerce,Aromatree,Delhi,Immediately, 4000-6000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""MS-Office"",""Adobe Photoshop"",""Search Engine Marketing (SEM)"",""Search Engine Optimization (SEO)"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fbfc69ab4cb82f82fd9b3,02-11-2020 13:43,Marketing,World Five VC Advisors LLP,Delhi,Immediately, 10000 /month,6 Months,4 Nov' 20,Internship,"[""MS-Office"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbfc79ab4cb82f82fd9b4,02-11-2020 13:43,Mobile App Development,Ranavaj Power Solution Private Limited,Noida,Immediately, 5000-8000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Flutter"",""Dart"",""Android"",""Firebase"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfc89ab4cb82f82fd9b5,02-11-2020 13:43,Digital Marketing,DGTLmart,Faridabad,Immediately, 5000-8000 /month,6 Months,4 Nov' 20,Internship,"[""HTML"",""CSS"",""Social Media Marketing"",""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbfc99ab4cb82f82fd9b6,02-11-2020 13:44,Business Development (Sales),Fash2 Follow International,Delhi,Immediately, 10000 /month,3 Months,20 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfca9ab4cb82f82fd9b7,02-11-2020 13:44,Business Development (Sales),Bizmend,Delhi,Immediately, 15000 /month +  Incentives,2 Months,4 Nov' 20,Internship with job offer,"[""Salesforce"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbfca9ab4cb82f82fd9b8,02-11-2020 13:44,Human Resources (HR),Bumppy Media Private Limited,Noida,Immediately, 5000 /month,4 Months,4 Nov' 20,Internship,"[""English Proficiency (Written)"",""Certificate"","" Flexible work hours""]",,,,,,,,,,
5f9fbfcd9ab4cb82f82fd9b9,02-11-2020 13:44,Digital Marketing,Technix Digital Marketing,Ghaziabad,Immediately, 10000 /month,3 Months,4 Nov' 20,Internship,"[""Social Media Marketing"",""Google Analytics"",""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfce9ab4cb82f82fd9ba,02-11-2020 13:44,Customer Calling,The House Of Khadi Essentials,Gurgaon,Immediately, 8000-12000 /month,6 Months,4 Nov' 20,Internship,"[""MS-Office"",""Email Marketing"",""English Proficiency (Spoken)"",""English Proficiency (Written)""]",,,,,,,,,,
5f9fbfce9ab4cb82f82fd9bb,02-11-2020 13:44,Operations,Codeword Tech,Delhi,Immediately, 7000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]",,,,,,,,,,
5f9fbfcf9ab4cb82f82fd9bc,02-11-2020 13:44,Recruitment,Ardent Aspirants,Delhi,Immediately, 6000-8000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfd09ab4cb82f82fd9bd,02-11-2020 13:44,Content Writing,FanPlay Technologies Private Limited,Faridabad,Immediately, 3000-5000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""Creative Writing"",""Hindi Proficiency (Written)"",""English Proficiency (Written)"",""Certificate"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fbfd19ab4cb82f82fd9be,02-11-2020 13:44,Artist Acquisiton,Vibratic Media Private Limited,Noida,Immediately, 5000-10000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""Certificate"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbfd29ab4cb82f82fd9bf,02-11-2020 13:44,Business Development (Sales),Quick Ride,Chennai,Nothing, 6500 /month,2 Months,4 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfd29ab4cb82f82fd9c0,02-11-2020 13:44,Client Servicing,Eminent Events Private Limited,Gurgaon,Immediately, 8000-10000 /month,6 Months,4 Nov' 20,Internship,"[""Client Relationship"",""English Proficiency (Spoken)"",""Certificate"","" Informal dress code""]",,,,,,,,,,
5f9fbfd39ab4cb82f82fd9c1,02-11-2020 13:44,Engineering (Technical Support),Javin IT Service,Noida,Immediately, 6998 /month,6 Months,4 Nov' 20,Internship,"[""Certificate"","" 5 days a week""]",,,,,,,,,,
5f9fbfd49ab4cb82f82fd9c2,02-11-2020 13:44,Business Analytics,Parakh Online Private Limited,Delhi,Immediately, 3000-5000 /month,3 Months,4 Nov' 20,Internship,"[""MS-Office"",""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbfd59ab4cb82f82fd9c3,02-11-2020 13:44,Video Making/Editing,NEXT IAS,Delhi,Immediately, 8000 /month,2 Months,4 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Premiere Pro"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fbfd59ab4cb82f82fd9c4,02-11-2020 13:44,Cinematography,Medhya Tech (OPC) Private Limited,Delhi,Immediately, 3000 /month +  Incentives,3 Months,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbfd69ab4cb82f82fd9c5,02-11-2020 13:44,MIS (Management Information System Development),Liftboy Industries,Delhi,Immediately, 6000-8000 /month,2 Months,4 Nov' 20,Internship,"[""MS-Excel"",""Google Cloud Computing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fbfd79ab4cb82f82fd9c6,02-11-2020 13:44,Business Development (Sales),TechBridge India,Gurgaon,Immediately, 10000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""MS-Office"",""Search Engine Optimization (SEO)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fbfd89ab4cb82f82fd9c7,02-11-2020 13:44,Operations,DigiExcel,Gurgaon,Immediately, 10000-15000 /month,3 Months,4 Nov' 20,Internship with job offer,"[""MS-Office"",""Client Relationship"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbfd89ab4cb82f82fd9c8,02-11-2020 13:44,Customer Relationship Management,Grace Relocations,Gurgaon,Immediately, 12000-18000 /month,6 Months,4 Nov' 20,Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""Certificate""]",,,,,,,,,,
5f9fbfd99ab4cb82f82fd9c9,02-11-2020 13:44,Business Development (Sales),Baraati Media & Entertainment Private Limited,Delhi,Immediately, 8000 /month,2 Months,4 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fbfda9ab4cb82f82fd9ca,02-11-2020 13:44,Telecalling,P2L Impact Learning Empowers Private Limited,Delhi,Immediately, 5000 /month,3 Months,4 Nov' 20,Internship,"[""MS-Word"",""MS-PowerPoint"",""Email Marketing"",""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Hindi Proficiency(Spoken)"",""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbfdb9ab4cb82f82fd9cb,02-11-2020 13:44,Social Media Marketing,Caterpillar Signs Private Limited,Gurgaon,Immediately, 15000 /month,2 Months,4 Nov' 20,Internship,"[""Certificate"","" 5 days a week""]",,,,,,,,,,
5f9fbfdc9ab4cb82f82fd9cc,02-11-2020 13:44,Field Sales,Swatch Bharat Enterprises,Gurgaon,Immediately, 8000 /month,2 Months,4 Nov' 20,Internship,"[""Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbfdc9ab4cb82f82fd9cd,02-11-2020 13:44,Administration,Gurgaon Horse Club,Gurgaon,Immediately, 3000 /month,6 Months,4 Nov' 20,Internship,"[""Social Media Marketing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fbfde9ab4cb82f82fd9ce,02-11-2020 13:44,Operations,NoBrokerHood,Gurgaon,Immediately, 10000 /month,3 Months,4 Nov' 20,Internship,"[""Certificate""]",,,,,,,,,,
5f9fbfdf9ab4cb82f82fd9cf,02-11-2020 13:44,Marketing,Metis Learning Solutions,Delhi,Immediately, 20000 /month,2 Months,4 Nov' 20,Internship,"[""MS-Excel"",""Report Writing"",""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfdf9ab4cb82f82fd9d0,02-11-2020 13:44,Graphic Design,AquGen Technologies Private Limited,Gurgaon,Immediately, 5000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fbfe09ab4cb82f82fd9d1,02-11-2020 13:44,Graphic Design,AquGen Technologies Private Limited,Gurgaon,Immediately, 5000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fbfe19ab4cb82f82fd9d2,02-11-2020 13:44,Business Development (Sales),DroptheQ Powered By Raan Business Solutions Private Limited,Noida,Immediately, 10000-12500 /month,3 Months,4 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbfe19ab4cb82f82fd9d3,02-11-2020 13:44,Field Operations (Female),NoBrokerHood,Gurgaon,Immediately, 13000 /month,3 Months,4 Nov' 20,Internship,[],,,,,,,,,,
5f9fbfe29ab4cb82f82fd9d4,02-11-2020 13:44,Digital Marketing,Quantum IT,Noida,Immediately, 8000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""Google Analytics"",""Search Engine Marketing (SEM)"",""Google AdWords"",""Search Engine Optimization (SEO)"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fbfe39ab4cb82f82fd9d5,02-11-2020 13:44,Operations,International Tractors Limited,Noida,Immediately, 2800 /week,1 Month,4 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbfe49ab4cb82f82fd9d6,02-11-2020 13:44,Vendor Management,Zuche Pharmaceuticals,Delhi,Immediately, 15000 /month,6 Months,4 Nov' 20,Internship with job offer,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbfe59ab4cb82f82fd9d7,02-11-2020 13:44,Social Media Marketing,Bizmend,Delhi,Immediately, 7000-13000 /month,2 Months,4 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Facebook Marketing"",""Email Marketing"",""Copywriting"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbfe59ab4cb82f82fd9d8,02-11-2020 13:44,Social Media Marketing,Look Who's Talking,Gurgaon,Immediately, 4000 /month,3 Months,4 Nov' 20,Internship,"[""Social Media Marketing"",""MS-Word"",""MS-Excel"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfe69ab4cb82f82fd9d9,02-11-2020 13:44,Graphic Design,The Rolling Plate,Delhi,Immediately, 5000 /month,3 Months,4 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe Indesign"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" 5 days a week""]",,,,,,,,,,
5f9fbfe79ab4cb82f82fd9da,02-11-2020 13:44,Franchise Management,Enxpo Infomedia Private Limited,Agra,Immediately, 3000 /month,6 Months,4 Nov' 20,Internship,"[""Digital Marketing"",""Salesforce"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]",,,,,,,,,,
5f9fbfe89ab4cb82f82fd9db,02-11-2020 13:44,Graphic Design,Ear Solutions Private Limited,Noida,Immediately, 7000-14000 /month,3 Months,4 Nov' 20,Internship,"[""Adobe Photoshop"",""Video Editing"",""Adobe Creative Suite"",""Video Making"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbfe89ab4cb82f82fd9dc,02-11-2020 13:44,Android App Development,GoodSpace,Delhi,Immediately, 10000 /month,6 Months,3 Nov' 20,Internship with job offer,"[""JavaScript"",""Android"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
